,auction_id,experiment,date,hour,device_make,platform_os,browser,yes,no
2701,571ebd2b-34c2-4cc5-bc35-ce7ccb6cf1a3,control,2020-07-08,15,Generic Smartphone,6,Chrome Mobile,0,0
2703,573c5e0f-69c7-41ff-9e08-6f3f8a693bee,exposed,2020-07-10,4,Generic Smartphone,6,Chrome Mobile,0,0
2705,5751f89d-8400-4f78-947e-1e60374e4c9e,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2707,57585c80-6bc7-4ca0-bc8f-4b68de59da16,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2708,575f58c7-6f22-4586-8ce2-a5998c812116,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2709,57646148-01cc-4af7-88a6-5532e51e4843,control,2020-07-05,19,Generic Smartphone,6,Chrome Mobile,0,0
2712,577f1754-f60b-4498-aac1-c5d555da3bc7,exposed,2020-07-10,9,Generic Smartphone,6,Chrome Mobile,0,0
2714,578e1cf7-ba54-403b-b5e5-e5edce2ac2d2,exposed,2020-07-07,9,Generic Smartphone,6,Chrome Mobile,0,0
2717,57961e1d-6dc0-49ad-ac51-d92372299e1d,control,2020-07-09,18,Generic Smartphone,6,Chrome Mobile,0,0
2721,57afb603-c784-43de-a5b8-2f2740f82a40,control,2020-07-09,21,Generic Smartphone,6,Chrome Mobile,0,0
2722,57b5369e-dedb-4f85-ade0-6610d0bfff3b,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
2724,57b73c40-23cc-42c5-9517-7cb87823aa28,control,2020-07-06,5,Generic Smartphone,6,Chrome Mobile,0,0
2725,57bf75a4-238a-487b-9d9e-b37024bf96bc,control,2020-07-07,10,Generic Smartphone,6,Chrome Mobile,0,0
2727,57d25d2b-7450-4f4a-9d59-d7310a79892d,control,2020-07-08,14,Generic Smartphone,6,Chrome Mobile,0,0
2728,57e6f8ec-05e7-442c-ba6e-575a7358703b,control,2020-07-05,0,Generic Smartphone,6,Chrome Mobile,0,0
2729,57eb3f16-c884-452f-bd3a-2f475f3be6bc,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2730,57f6afb4-b12c-407f-a870-cfe42f1aa402,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2734,585a6caf-04de-4325-8437-a4a7e4a65f65,exposed,2020-07-06,6,Generic Smartphone,6,Chrome Mobile,1,0
2736,5867c3b2-55da-4ba0-b208-47475b77c947,control,2020-07-09,13,Generic Smartphone,6,Chrome Mobile,0,0
2737,58695f6d-b45d-4c9a-88e5-acb55dded030,control,2020-07-07,3,Generic Smartphone,6,Chrome Mobile,0,0
2740,587ae959-47b4-4a9f-8d39-3c2f3288d82d,exposed,2020-07-08,20,Generic Smartphone,6,Chrome Mobile,0,0
2741,588d4ab0-d145-4922-b214-f8059afceb29,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2742,588e06ac-ae86-4d72-a36b-b16c49719e62,exposed,2020-07-04,3,Generic Smartphone,6,Chrome Mobile,0,0
2743,5895bc30-ea36-4d9d-addf-5f5c16f9b904,exposed,2020-07-06,10,Generic Smartphone,6,Chrome Mobile,0,0
2744,589dbe6d-4d47-4841-a20f-c707326ccf3d,exposed,2020-07-06,10,Generic Smartphone,6,Chrome Mobile,1,0
2745,58a546f9-44fc-4fba-9f90-920811b232bf,exposed,2020-07-06,6,Generic Smartphone,6,Chrome Mobile,1,0
2746,58a846b3-1285-4def-815c-dbbcbf2eb1f3,exposed,2020-07-05,17,Generic Smartphone,6,Chrome Mobile,0,0
2750,58b4b533-d0ec-44a8-8e77-43b0c317a283,exposed,2020-07-03,10,Generic Smartphone,6,Chrome Mobile,0,0
2751,58b5309c-bf37-45bf-8c4d-4a7c14e2a799,exposed,2020-07-08,15,Generic Smartphone,6,Chrome Mobile,0,0
2755,58d310c0-f659-43df-aecb-73ae2225e447,exposed,2020-07-09,18,Generic Smartphone,6,Chrome Mobile,0,0
2756,58dc55d4-c02f-4e02-8ef3-766da3512501,exposed,2020-07-04,13,Generic Smartphone,6,Chrome Mobile,0,0
2757,58e210fe-e160-4e1b-b0ba-28aeca6efcbf,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2759,58ebdd92-69b2-494e-b5bd-b1f5044b6eba,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2760,58ecfc2c-7046-4059-8635-ee9b28f3a07c,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2764,590232f9-d0c2-4915-8fa5-a5f385b7eb80,control,2020-07-08,14,Generic Smartphone,6,Chrome Mobile,0,0
2768,591f47cb-a167-454f-8b5e-156f1bbd074a,exposed,2020-07-09,6,Generic Smartphone,6,Chrome Mobile,0,0
2769,5933248e-861d-4171-9f2b-3fc218d1f641,exposed,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2777,597501bd-91a5-4ff7-86c9-8559b761eb29,exposed,2020-07-05,3,Generic Smartphone,6,Chrome Mobile,0,0
2782,59a13339-7432-4d1e-ab67-e8562996c70d,control,2020-07-05,13,Generic Smartphone,6,Chrome Mobile,0,0
2784,59a391c9-a64f-48a9-9387-203f2d97d8bf,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2785,59a92b51-6893-4942-ba23-475333924a96,exposed,2020-07-08,16,Generic Smartphone,6,Chrome Mobile,0,0
2787,59c4a855-4fd8-44ae-8109-9981f330f53b,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2788,59c776fc-a2d6-401f-b389-ab04f59d8ed3,control,2020-07-09,7,Generic Smartphone,6,Chrome Mobile,0,0
2789,59cc2ee4-e210-4b96-8e82-99d0a6cdbe9b,exposed,2020-07-05,13,Generic Smartphone,6,Chrome Mobile,1,0
2792,59de56ba-1d61-43cd-95e9-18d7decdee13,control,2020-07-08,18,Generic Smartphone,6,Chrome Mobile,0,0
2793,59efec43-4ce6-45af-b7c4-f28371fc3de9,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2794,59f78785-e6b8-4747-9bc9-2ac5d570eed2,exposed,2020-07-06,0,Generic Smartphone,6,Chrome Mobile,0,0
2800,5a1ff8ea-a5cf-4afd-af97-44b4b68972c4,control,2020-07-10,5,Samsung SM-G965F,6,Chrome Mobile,0,0
2802,5a413d45-2ef2-44e4-8197-c582065eb6ef,control,2020-07-05,16,Generic Smartphone,6,Chrome Mobile,0,0
2804,5a67533a-f13b-47d2-88ea-a51e83f8632f,exposed,2020-07-10,16,Generic Smartphone,6,Chrome Mobile,0,0
2805,5a6df476-4be8-4a02-91ca-aa0af474052e,control,2020-07-04,20,Generic Smartphone,6,Chrome Mobile,0,0
2807,5a7b14fa-0cd4-4a4f-a939-476e95b5481f,control,2020-07-05,12,Generic Smartphone,6,Chrome Mobile,0,0
2808,5a86e02f-661b-4e6f-acac-5891ace15d93,exposed,2020-07-05,17,Generic Smartphone,6,Chrome Mobile,0,0
2812,5aa77053-9c2e-4791-a096-5d1d831c4f6d,control,2020-07-04,10,LG-$2,6,Chrome Mobile,0,0
2815,5ab3bd96-b21f-46cb-9b17-7dfcd5674c6c,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2817,5abecfbd-381f-4820-8aed-06c60e2a0df5,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2818,5ae442d4-e33a-4ccd-a59c-997cad138b85,exposed,2020-07-09,5,Generic Smartphone,6,Chrome Mobile,0,0
2820,5afd6287-be4b-40a8-844d-83786330344c,exposed,2020-07-08,21,Generic Smartphone,6,Chrome Mobile,0,0
2821,5afe99ee-3197-4139-be7d-b4229a7b78ad,exposed,2020-07-03,6,Generic Smartphone,6,Chrome Mobile,0,0
2822,5b01df47-0f8b-49fe-8ead-2bb50bbc4282,exposed,2020-07-05,11,Generic Smartphone,6,Chrome Mobile,1,0
2825,5b1febaa-f3a0-467b-a2af-20d4334e02ac,control,2020-07-10,13,Generic Smartphone,6,Chrome Mobile,0,0
2828,5b263bb9-2dbb-4631-bc7f-8db7102fc2f9,exposed,2020-07-05,18,Generic Smartphone,6,Chrome Mobile,0,0
2829,5b2809f0-c246-4195-a0c7-35cf8ef4a118,control,2020-07-03,15,Samsung SM-J500FN,6,Chrome Mobile,0,0
2830,5b3ad65d-3d75-437c-aa57-1110f3d139ff,exposed,2020-07-03,13,Generic Smartphone,6,Chrome Mobile,0,0
2831,5b3dd0c2-8faf-4f92-b704-b6e44b307149,exposed,2020-07-04,23,Generic Smartphone,6,Chrome Mobile,1,0
2832,5b3dec9e-f906-4310-9d4e-9f50b99db81b,exposed,2020-07-09,17,Generic Smartphone,6,Chrome Mobile,0,0
2835,5b53dd0a-a93a-4ff9-8941-bccc32142597,control,2020-07-05,8,Generic Smartphone,6,Chrome Mobile,0,0
2836,5b5d5845-04e8-4b0a-9a38-917b3d64fd3d,exposed,2020-07-08,21,Generic Smartphone,6,Chrome Mobile,0,0
2838,5b6e8d6e-8bef-478c-bd3c-f41f2d8f7338,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2841,5b87908e-900f-403d-87ff-8ebd65637c09,control,2020-07-04,19,Generic Smartphone,6,Chrome Mobile,0,0
2842,5b900485-a117-4ee6-b77e-d20a3fd77716,exposed,2020-07-03,13,Generic Smartphone,6,Chrome Mobile,0,0
2845,5bac95d0-55f9-42da-b1f7-49990f735434,exposed,2020-07-03,10,Generic Smartphone,6,Chrome Mobile,0,0
2846,5baf72ee-e4dd-438b-8df3-069cb81533cc,exposed,2020-07-10,14,Generic Smartphone,6,Chrome Mobile,0,0
2847,5bb738ab-fade-4368-ae39-5f1a0960e125,control,2020-07-09,1,Generic Smartphone,6,Chrome Mobile,1,0
2852,5bd21398-f265-4d48-a1f3-4ce7c8b65f21,control,2020-07-09,5,Generic Smartphone,6,Chrome Mobile,0,0
2855,5c1eeeca-5c03-4caa-a9dc-afb821b193f7,exposed,2020-07-03,12,Nokia$2$3,6,Chrome Mobile,0,0
2856,5c26b6e5-17e0-4ab0-b8ed-66b6a7128e94,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
2858,5c34d986-448d-470e-8e15-4821a053b761,exposed,2020-07-06,7,Generic Smartphone,6,Chrome Mobile,0,0
2859,5c461394-b339-431d-8ac8-8e5a6a4c5853,exposed,2020-07-04,12,Generic Smartphone,6,Chrome Mobile,0,0
2861,5c4f2fa7-25a1-485e-a6bf-ebcd9b5dd761,exposed,2020-07-10,15,Generic Smartphone,6,Chrome Mobile,0,0
2865,5c6578ee-6ade-4b9d-b33b-212eeb263746,exposed,2020-07-09,11,Generic Smartphone,6,Chrome Mobile,0,0
2869,5c6e1ade-2bf6-4580-848a-08464f185969,exposed,2020-07-08,9,Generic Smartphone,6,Chrome Mobile,0,0
2871,5c7a5c46-1fd1-448d-a691-317d62d6404b,exposed,2020-07-09,12,Generic Smartphone,6,Chrome Mobile,0,0
2873,5c87ac9a-b9d6-45b4-89ad-8a4b730a9664,exposed,2020-07-08,20,Generic Smartphone,6,Chrome Mobile,0,0
2876,5c91dc88-2477-437e-9759-f107ce2297b0,control,2020-07-08,16,LG-$2,6,Chrome Mobile,0,0
2877,5ca8e906-1e63-47ad-bb13-62d616a700c5,exposed,2020-07-05,22,Generic Smartphone,6,Chrome Mobile,0,0
2878,5ca94af9-a931-4f9f-a1d9-0f220aef5f7b,exposed,2020-07-03,9,Samsung SM-J330FN,6,Chrome Mobile,0,0
2883,5cb5ecf0-e469-4399-8527-ee22d4e18cd9,control,2020-07-08,17,Generic Smartphone,6,Chrome Mobile,0,0
2885,5cc526cb-4ffe-4976-a3bb-09a45cec4038,exposed,2020-07-06,6,Generic Smartphone,6,Chrome Mobile,0,0
2886,5ccce4b4-4d8e-410e-80c0-7a22b9ae0853,exposed,2020-07-04,17,Generic Smartphone,6,Chrome Mobile,0,0
2889,5cfc97f1-9bbe-4335-a1ad-320ff9166427,control,2020-07-10,9,Generic Smartphone,6,Chrome Mobile,0,0
2890,5d09fefd-1b1f-413f-ac90-908408fd5a21,control,2020-07-10,3,Generic Smartphone,6,Chrome Mobile,0,0
2892,5d11a1b2-fb81-48cd-870d-69f2b0aef48a,exposed,2020-07-07,9,Generic Smartphone,6,Chrome Mobile,0,0
2893,5d14d83f-17be-40cb-9c26-d4d0b849d539,control,2020-07-08,21,Generic Smartphone,6,Chrome Mobile,0,0
2894,5d1572c0-428a-4f6a-b6e2-efd2bd592b7a,exposed,2020-07-09,20,Generic Smartphone,6,Chrome Mobile,0,0
2897,5d2e37a7-bc6f-409d-bc15-a7a2262ecc81,exposed,2020-07-03,7,Generic Smartphone,6,Chrome Mobile,0,0
2898,5d3ab585-b1d2-40ed-9da0-f94489c49127,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2900,5d43ae19-6ccd-4732-b636-cc96e3125bfd,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2902,5d509f63-e0e0-4e82-9d20-848c8fd6ced1,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2904,5d64d8fd-a7ff-4138-a7d7-2cdd5e3ecee0,exposed,2020-07-08,14,Generic Smartphone,6,Chrome Mobile,1,0
2905,5d68021a-a1cf-41d4-b77d-6d3ccded4924,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2906,5d6fab79-e33a-44fd-b6d2-4602dddfc5d7,exposed,2020-07-08,14,Generic Smartphone,6,Chrome Mobile,0,0
2908,5d7a2d7b-b22a-4929-a651-3cc98de221e6,exposed,2020-07-10,12,Generic Smartphone,6,Chrome Mobile,0,0
2909,5d854b44-e333-4ee4-802c-9b35f6f483f9,exposed,2020-07-04,8,Generic Smartphone,6,Chrome Mobile,0,0
2911,5d86b65e-4168-443e-b397-8595757a8e59,control,2020-07-06,0,Generic Smartphone,6,Chrome Mobile,0,0
2912,5d9378ab-0f22-43ee-a6ac-ae0ca965e6d9,exposed,2020-07-05,2,Generic Smartphone,6,Chrome Mobile,0,0
2913,5d9b5381-20a9-4186-89d1-cafb90bfbe52,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2915,5dc18de0-c63c-4543-9a08-397f809122eb,control,2020-07-05,11,Generic Smartphone,6,Chrome Mobile,1,0
2916,5dd5d02a-047a-4113-8c56-0881b45b7fa7,exposed,2020-07-09,7,Generic Smartphone,6,Chrome Mobile,0,0
2917,5ddaae7e-afd3-4f56-beb2-dcde09ba260e,exposed,2020-07-05,3,Generic Smartphone,6,Chrome Mobile,0,0
2918,5ddca3a0-256b-4e41-8f72-dc201b8a26f5,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
2920,5de1cdf2-f0fa-48b7-8f7f-f2c9d6cdeb0e,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2921,5dffc7d3-4069-45b0-bb3a-b6b611f68daf,exposed,2020-07-09,7,Generic Smartphone,6,Chrome Mobile,1,0
2922,5e03b017-e69e-4739-ae8f-e5c79e86cd6b,control,2020-07-05,0,Generic Smartphone,6,Chrome Mobile,0,0
2923,5e040e27-0c1a-4256-95ff-e7d1c98f4657,control,2020-07-10,11,Generic Smartphone,6,Chrome Mobile,0,0
2925,5e1e9b78-1d8e-4348-954e-9af54897a3e8,exposed,2020-07-08,21,LG-$2,6,Chrome Mobile,1,0
2926,5e21e167-2583-4ada-a457-f24f888c42f9,control,2020-07-10,14,Generic Smartphone,6,Chrome Mobile,0,0
2930,5e36cf21-813d-4a48-9bd1-b2e2165390b6,control,2020-07-05,9,Generic Smartphone,6,Chrome Mobile,0,0
2933,5e4783e7-ed22-4add-ac8f-90a246b2a530,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2934,5e52a505-f215-43d3-bca6-d3d941e84eca,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2935,5e5f7a82-66ad-4dc8-8427-4e2566a6f551,exposed,2020-07-04,11,Generic Smartphone,6,Chrome Mobile,0,0
2940,5e8f52e4-8c96-4966-8366-84f39572b2f4,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2941,5e8fa61e-e903-46dc-96ee-a2015a28ab86,exposed,2020-07-09,0,Moto $2,6,Chrome Mobile,0,0
2942,5e91d726-4e8f-4880-94dd-e3fe094ea656,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2944,5e982105-9905-4f4c-b4ed-41f5856c77be,control,2020-07-07,18,Generic Smartphone,6,Chrome Mobile,0,0
2946,5eb76d8a-2d41-4fa4-9c53-7f9b1d56dd57,exposed,2020-07-03,10,Generic Smartphone,6,Chrome Mobile,0,0
2947,5ebd8e85-71d3-499d-83d3-bf4375bdec18,exposed,2020-07-08,15,Generic Smartphone,6,Chrome Mobile,1,0
2951,5ecef4d6-f42f-4852-ad9c-74f157c2322a,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
2953,5edea61b-90df-49a0-b308-caacaec23582,control,2020-07-08,23,Generic Smartphone,6,Chrome Mobile,0,0
2955,5ee4528f-21af-487b-8145-aa4bd0d47e76,exposed,2020-07-04,4,Generic Smartphone,6,Chrome Mobile,0,0
2956,5ee4af9f-b677-4bda-ad23-5155699874ec,exposed,2020-07-08,20,Generic Smartphone,6,Chrome Mobile,0,0
2957,5ef3fa98-b44b-441b-97d1-e5913eb90da4,control,2020-07-09,15,Generic Smartphone,6,Chrome Mobile,0,0
2958,5ef50318-b9ef-4ae1-9569-5eb368fabdf1,exposed,2020-07-07,9,Generic Smartphone,6,Chrome Mobile,1,0
2960,5f0219e5-0f63-4d35-a18f-af338d41bc50,control,2020-07-05,10,Generic Smartphone,6,Chrome Mobile,0,0
2961,5f04566f-d5e8-4ac5-8fa7-ac52db677509,exposed,2020-07-07,22,Generic Smartphone,6,Chrome Mobile,1,0
2962,5f0a4270-a0da-4ebd-9ae4-713b24df00bb,exposed,2020-07-08,19,Generic Smartphone,6,Chrome Mobile,0,0
2965,5f1f3f73-8f69-4c5d-ad55-c73ffce9061c,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2966,5f26f329-49e6-4320-ba42-7f7218168a3e,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2968,5f317175-bbd3-43da-94d5-b3f3923a43f5,control,2020-07-07,7,Generic Smartphone,6,Chrome Mobile,0,0
2971,5f72eb1a-1697-4960-9d0b-307d4ab76621,exposed,2020-07-07,10,Generic Smartphone,6,Chrome Mobile,0,0
2974,5fa3f401-2353-43ad-ae4f-f5e35c885720,control,2020-07-07,13,Generic Smartphone,6,Chrome Mobile,0,0
2977,5fbffd6f-1b57-4d8e-a32e-8fad74620756,exposed,2020-07-08,18,Generic Smartphone,6,Chrome Mobile,0,0
2979,5fdc8207-d8ae-4f98-b745-ad38dca56cd8,control,2020-07-05,0,Generic Smartphone,6,Chrome Mobile,0,0
2980,5fdebe06-b42e-4da5-979c-6d332f798902,control,2020-07-04,16,Generic Smartphone,6,Chrome Mobile,0,0
2983,6005c525-be69-46ba-8b3f-f74ebe4bc06a,exposed,2020-07-09,2,Generic Smartphone,6,Chrome Mobile,0,0
2987,603c1850-35c6-4efa-9064-01461635e6ba,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2990,60613fdd-f015-44f7-8c11-390a675c7842,exposed,2020-07-10,8,Generic Smartphone,6,Chrome Mobile,0,0
2991,606d9631-1f4e-4ac8-bfab-80c43ff39601,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2992,6072d756-8c0e-490a-9be2-4e9440e3aca2,exposed,2020-07-05,0,Generic Smartphone,6,Chrome Mobile,0,0
2996,6095f532-b3d9-48f5-b4dd-5c4545c4cd18,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
2998,6097d7ca-c6ed-43ea-a127-a1c158e551ae,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
2999,609b3797-4b00-43a7-b642-72b94bb68ff9,exposed,2020-07-09,5,Generic Smartphone,6,Chrome Mobile,0,0
3000,609b6e4b-3a5f-4023-98cf-72f43c943e25,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3002,60b8e44c-c175-4f24-b481-5dfa0c1a29f4,control,2020-07-05,14,Generic Smartphone,6,Chrome Mobile,0,0
3003,60ba41eb-afde-423c-9044-ef1d5c433510,exposed,2020-07-08,21,Generic Smartphone,6,Chrome Mobile,0,0
3005,60e51496-0008-4836-baf5-24295395ac08,exposed,2020-07-03,10,Generic Smartphone,6,Chrome Mobile,1,0
3006,60e6ad47-2b13-4a5f-a87a-57072ce32bc0,control,2020-07-07,6,Generic Smartphone,6,Chrome Mobile,0,0
3007,60e75887-cb2c-4b6d-b4a1-18bd5f6b9863,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3009,60f93140-8ec5-48f1-ad69-0f4c3888b0be,control,2020-07-08,16,Generic Smartphone,6,Chrome Mobile,0,0
3013,611a55dc-6762-449e-be34-03e6299aec65,control,2020-07-10,1,Generic Smartphone,6,Chrome Mobile,0,0
3016,612a3b22-bf6b-48f2-92ee-fc8be61f8c58,exposed,2020-07-10,6,Generic Smartphone,6,Chrome Mobile,0,0
3019,615b5b8b-3cb1-42cf-8542-40cc93e1e68e,exposed,2020-07-05,18,Generic Smartphone,6,Chrome Mobile,0,0
3021,616ac1fe-5e79-4576-8c95-adfa0c3f3533,control,2020-07-07,7,Generic Smartphone,6,Chrome Mobile,0,0
3023,61a86bb5-8f36-48ca-b054-19fb253e0c20,exposed,2020-07-04,4,Generic Smartphone,6,Chrome Mobile,0,0
3027,61ba1ae9-bee7-40cb-9954-47ff4e937de5,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3028,61c0af5b-5658-43ba-a542-0368d9f4e1be,control,2020-07-09,0,Generic Smartphone,6,Chrome Mobile,0,0
3030,61d33f19-21e6-4ef2-a626-ac82cd9d4b7c,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3034,621c5a82-af95-4cb4-aa47-7b78f1727dc4,exposed,2020-07-05,4,Generic Smartphone,6,Chrome Mobile,0,0
3035,6229cd47-d6bc-4c5b-8a6f-a387eb2effc4,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3037,6234d9dd-300a-4ce5-923b-9c02d3bebfac,exposed,2020-07-03,8,Generic Smartphone,6,Chrome Mobile,1,0
3038,6238f134-f938-4d09-912a-de433643a7ba,exposed,2020-07-08,22,Generic Smartphone,6,Chrome Mobile,0,0
3039,6249bb4d-3910-45dd-9a34-097a10a2e992,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3041,6272cc71-1d00-469f-ad1a-69d79a6ec07b,exposed,2020-07-07,22,Generic Smartphone,6,Chrome Mobile,0,0
3043,62782668-9bfd-4472-9dba-3c69f34269c2,exposed,2020-07-05,4,Generic Smartphone,6,Chrome Mobile,0,0
3044,62867b8c-0a20-4ccc-a31b-03af235c8be1,control,2020-07-09,21,Generic Smartphone,6,Chrome Mobile,0,0
3045,628c165b-9da2-4e63-bea1-0e2d7a76f7ad,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3047,62995ab4-b980-40fe-9ac8-86b482bb4dd2,control,2020-07-04,16,Generic Smartphone,6,Chrome Mobile,0,0
3048,629dc9bb-8077-4359-b39d-d78b585baaee,exposed,2020-07-05,7,Generic Smartphone,6,Chrome Mobile,0,0
3049,62a00308-b866-47af-98b7-b4e820b6ece3,control,2020-07-09,12,Generic Smartphone,6,Chrome Mobile,0,0
3050,62a295c1-6c7b-42f9-ba89-9983d8a2828b,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3051,62a2db89-2ce9-4249-a5b7-c5c36afa7a02,exposed,2020-07-07,6,Generic Smartphone,6,Chrome Mobile,0,0
3052,62b0d6cf-2318-449f-999e-3ae8d3fa8d44,control,2020-07-07,10,Generic Smartphone,6,Chrome Mobile,0,0
3054,62c26d6a-c29d-4b18-b832-ce5dbfe3f081,exposed,2020-07-10,11,Generic Smartphone,6,Chrome Mobile,0,0
3055,62c93b42-89e6-45b9-a2bd-1618b236fb8c,exposed,2020-07-08,14,Generic Smartphone,6,Chrome Mobile,0,0
3058,62d7f42e-b627-4afc-97bf-ca08c25baa84,exposed,2020-07-10,4,Generic Smartphone,6,Chrome Mobile,0,0
3060,62defeb2-e72f-4276-af5f-c971d2e4a00e,exposed,2020-07-05,17,Generic Smartphone,6,Chrome Mobile,0,0
3061,62e05518-3335-4af5-97ea-2a7fec947f68,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3065,63039d82-e721-4323-a7ea-8c197dc52fb0,exposed,2020-07-06,7,Generic Smartphone,6,Chrome Mobile,0,0
3067,630c6475-14a9-4393-8151-12d2e430ff0f,exposed,2020-07-04,6,Generic Smartphone,6,Chrome Mobile,1,0
3071,632d340b-4c43-46cf-92ef-5517617ada26,control,2020-07-05,3,Generic Smartphone,6,Chrome Mobile,0,0
3074,635b9d41-2719-45eb-b8ff-b21dfd67d652,control,2020-07-08,20,Generic Smartphone,6,Chrome Mobile,0,0
3075,635c6609-bb6d-4c23-8783-54f7a1f36b0e,control,2020-07-06,7,Generic Smartphone,6,Chrome Mobile,0,0
3078,63828495-5ae0-4058-a727-d74b284c5e6f,control,2020-07-08,6,Generic Smartphone,6,Chrome Mobile,0,0
3079,638aa2fe-d586-4825-a2e4-8ed425359f09,control,2020-07-06,7,Generic Smartphone,6,Chrome Mobile,0,0
3080,638ed3cd-95f1-4897-9362-6fd0ccc7839a,control,2020-07-08,16,Generic Smartphone,6,Chrome Mobile,0,0
3083,63a0cecc-38b3-4923-bcd0-fa37c81eedc9,exposed,2020-07-08,14,Generic Smartphone,6,Chrome Mobile,0,0
3084,63a27d45-c79e-4e25-9229-5b29266b91f7,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3085,63a2d29f-5944-4fba-8c9e-cdccbd27e5a9,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3086,63a4b11d-0762-40ef-acfc-8f095602552d,exposed,2020-07-09,1,Generic Smartphone,6,Chrome Mobile,0,0
3087,63ae1747-1242-47be-8d1f-c8be614b85f0,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3089,63b387a8-23d1-44e9-ad3c-81458fe462b7,control,2020-07-09,17,Generic Smartphone,6,Chrome Mobile,0,0
3091,63c9ffe1-08f0-4252-93a9-5dff4fe46a33,exposed,2020-07-08,11,Generic Smartphone,6,Chrome Mobile,0,0
3093,63de3811-00b4-421f-b53c-fa31c60aa38c,control,2020-07-04,2,Generic Smartphone,6,Chrome Mobile,0,0
3094,63e6d967-37b7-404f-8f05-64db2d0134e0,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3099,641102fd-5285-45dc-9a74-2d6d8cb31aeb,exposed,2020-07-04,10,Generic Smartphone,6,Chrome Mobile,1,0
3100,641b89b7-1116-4df3-9bbd-4f926b6afe61,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
3103,643d8118-66e4-4e93-af0c-3a9ac6625ecd,exposed,2020-07-08,21,Generic Smartphone,6,Chrome Mobile,0,0
3104,6445b82d-5034-48ac-af8e-8f798b4a90ff,control,2020-07-09,10,Generic Smartphone,6,Chrome Mobile,0,0
3105,6454e2e5-f8a1-448e-abd4-072ad9b67490,control,2020-07-09,6,Generic Smartphone,6,Chrome Mobile,0,0
3106,64559aa7-259e-48a9-9f03-6002c58f5c2a,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
