,auction_id,experiment,date,hour,device_make,platform_os,browser,yes,no
5733,b4bc18ac-efda-43b6-bfd0-a5882c3d40f5,exposed,2020-07-10,13,Generic Smartphone,6,Chrome Mobile WebView,0,0
5735,b4cf0188-94a9-4288-b6fb-a7fa8227b4ae,exposed,2020-07-08,20,EML-L09,6,Chrome Mobile WebView,0,0
5742,b50273cc-21ed-4fec-96b1-974f0d7ac429,exposed,2020-07-09,19,Samsung SM-A202F,6,Chrome Mobile WebView,0,0
5750,b53b982f-5bf2-4b71-b04e-f97107f07e6d,exposed,2020-07-09,13,Pixel 3a,6,Chrome Mobile WebView,1,0
5754,b54213c2-203c-4e68-a61e-2d74570cfc5b,exposed,2020-07-06,4,Samsung SM-N970F,6,Chrome Mobile WebView,0,0
5755,b56857c7-7f18-4344-9dda-413ef7c8b6c2,exposed,2020-07-04,3,BBF100-1,6,Chrome Mobile WebView,0,0
5769,b6220385-bb84-43a3-94f9-028ba418b070,control,2020-07-03,15,Samsung SM-A505FN,6,Chrome Mobile WebView,0,0
5772,b627247a-fdbb-4716-bb48-1f525327443a,exposed,2020-07-07,4,Nokia$2$3,6,Chrome Mobile WebView,0,0
5774,b62d9d49-d163-4b2f-b98a-f84dbe396d9d,exposed,2020-07-08,19,OnePlus ONEPLUS A5000,6,Chrome Mobile WebView,0,0
5781,b679ca67-9082-477a-9d50-af5e8ea9a5ae,exposed,2020-07-03,6,Samsung SM-G965F,6,Chrome Mobile WebView,0,0
5809,b7b15234-78e7-4631-9c02-ba0808686c6b,exposed,2020-07-08,14,Samsung SM-G960F,6,Chrome Mobile WebView,1,0
5822,b8056061-9996-40b0-97bd-72f0641471ff,exposed,2020-07-10,2,TA-1033,6,Chrome Mobile WebView,0,0
5823,b80c944a-8ae4-4c43-9596-a4015312803e,exposed,2020-07-07,17,VTR-L09,6,Chrome Mobile WebView,0,0
5825,b82b1fa1-d51c-48a1-9607-eb3251ae606e,exposed,2020-07-09,8,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
5829,b84e6f59-3ccf-4bc8-8456-71035402040a,exposed,2020-07-08,14,Samsung SM-A515F,6,Chrome Mobile WebView,0,0
5830,b84ee86d-aee1-4f0f-84f7-4820eba84c29,exposed,2020-07-07,1,Samsung SM-N976B,6,Chrome Mobile WebView,1,0
5834,b87f9fc5-c06a-4163-847d-0b5937cb4fa8,exposed,2020-07-03,5,Samsung SM-N976B,6,Chrome Mobile WebView,0,0
5837,b8b264a2-2738-4a4d-91ce-b6bb98a2302a,exposed,2020-07-09,5,BKL-L09,6,Chrome Mobile WebView,0,0
5845,b90d220a-4766-442c-83d6-8c1335830410,exposed,2020-07-03,8,Samsung SM-A520F,6,Chrome Mobile WebView,0,0
5862,b992b2e1-63e7-4df3-95c2-2f07a4f8b26f,exposed,2020-07-06,10,Moto$2,6,Chrome Mobile WebView,0,0
5872,b9d3bff1-b688-4c5a-9d62-3fad6af1e49d,control,2020-07-09,0,Samsung SM-A505FN,6,Chrome Mobile WebView,1,0
5876,b9e21fa3-120b-464b-bf58-4f17980daa03,exposed,2020-07-09,10,CLT-L09,6,Chrome Mobile WebView,0,0
5879,b9ff69e9-692c-4828-9b21-b8806d439de1,exposed,2020-07-09,8,Generic Smartphone,6,Chrome Mobile WebView,0,0
5886,ba3e8b21-490e-476f-acc1-ae0bb9aac0b4,exposed,2020-07-06,8,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
5889,ba770178-10f5-43fd-97cf-02995a8090f3,exposed,2020-07-09,9,Samsung SM-G920F,6,Chrome Mobile WebView,0,0
5890,ba7b83ac-464b-4af8-9835-0f7b77200674,exposed,2020-07-10,6,Generic Smartphone,6,Chrome Mobile WebView,0,0
5901,bae9a913-9f88-4b23-9605-b1123d9b6e11,exposed,2020-07-10,9,Samsung SM-G955F,6,Chrome Mobile WebView,0,0
5904,bb2006f0-8749-4d6c-9bed-bf8fa143de8a,exposed,2020-07-05,15,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
5907,bb34e01a-fdc6-4eae-b174-a26422818ba4,exposed,2020-07-09,9,Samsung SM-G935F,6,Chrome Mobile WebView,0,0
5919,bb9da214-8595-411d-b7b1-c3c079fd56ba,exposed,2020-07-10,6,Generic Smartphone,6,Chrome Mobile WebView,0,0
5921,bbb57a9c-9a52-4906-9877-68ae633458cd,exposed,2020-07-03,7,Samsung SM-A105F,6,Chrome Mobile WebView,0,0
5937,bc2c9ec3-e24f-46ca-bb18-66cace801507,control,2020-07-10,17,ATU-L11,6,Chrome Mobile WebView,0,0
5938,bc2e2abf-50d9-4c83-898c-405f60c2924c,exposed,2020-07-10,0,Samsung SM-A202F,6,Chrome Mobile WebView,1,0
5942,bc49e9ff-1ed8-46da-8218-7156cbf86cba,exposed,2020-07-04,11,Samsung SM-G981B,6,Chrome Mobile WebView,0,0
5943,bc4f97f4-5e91-4df5-baf0-8636f9904e2e,exposed,2020-07-03,9,Samsung SM-N770F,6,Chrome Mobile WebView,0,0
5947,bc6985b6-f1e0-4852-ba43-e3bd1ce073b2,exposed,2020-07-04,21,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
5960,bd00c8cf-2200-4d69-a71c-0d2a83401d17,exposed,2020-07-09,2,Generic Smartphone,6,Chrome Mobile WebView,0,0
5969,bd4f5b2f-fe7d-49aa-86f0-d7381739d274,exposed,2020-07-03,14,Generic Smartphone,6,Chrome Mobile WebView,0,0
5976,bd84e31b-2c24-4912-b29d-e49b5e918ef9,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile WebView,0,0
5977,bd90b2ab-44cd-4d9d-be19-23e18414ed64,exposed,2020-07-06,3,Vodafone $2,6,Chrome Mobile WebView,0,0
5991,be1492db-5d83-4460-9801-8115fd6d8b71,exposed,2020-07-09,8,Generic Smartphone,6,Chrome Mobile WebView,0,0
6011,bec435ed-2bc4-45f1-ac98-dc5a07934f3c,exposed,2020-07-09,5,Generic Smartphone,6,Chrome Mobile WebView,0,0
6014,bed58d4a-7b12-4def-acd3-0faeb15bc039,control,2020-07-04,1,MRD-LX1,6,Chrome Mobile WebView,0,0
6017,befaa9e6-b0ae-498c-89c0-340f8d798bba,exposed,2020-07-03,5,Samsung SM-G920F,6,Chrome Mobile WebView,0,0
6018,befb96e6-bb31-45fe-ba60-5464492de05e,exposed,2020-07-09,3,Samsung SM-J510FN,6,Chrome Mobile WebView,0,0
6022,bf398443-9b54-4927-8fd7-a23b4022df69,control,2020-07-09,8,Samsung SM-G973F,6,Chrome Mobile WebView,0,0
6024,bf438cd5-7897-478e-a5a5-5eb980c64dc1,exposed,2020-07-03,7,Samsung SM-G920F,6,Chrome Mobile WebView,0,0
6026,bf58cb9b-5c3b-4aac-b5e6-07b355264078,exposed,2020-07-03,11,I3312,6,Chrome Mobile WebView,0,0
6029,bf7855b3-150c-4368-87e7-667828e08306,exposed,2020-07-03,7,Pixel 3a,6,Chrome Mobile WebView,0,0
6034,bfa064a0-f3c9-49b3-8f38-eecf3bd0af7e,exposed,2020-07-04,12,Samsung SM-A202F,6,Chrome Mobile WebView,0,0
6038,bfafd781-4d27-480f-840e-d005c31140b4,exposed,2020-07-07,2,Generic Smartphone,6,Chrome Mobile WebView,0,0
6043,bfda1cf2-5dbc-4593-8004-87936f36f188,exposed,2020-07-05,13,Samsung SM-G975F,6,Chrome Mobile WebView,0,0
6049,c03a506f-92e4-41e1-8859-841d21f18349,exposed,2020-07-04,6,Samsung SM-G965F,6,Chrome Mobile WebView,1,0
6053,c05fc65f-e0f9-4b64-a292-dcc782451b60,control,2020-07-09,9,Samsung SM-A202F,6,Chrome Mobile WebView,1,0
6060,c08cdd1b-3ef6-493b-b93a-5e3b54725e44,exposed,2020-07-09,1,Samsung SM-A705FN,6,Chrome Mobile WebView,0,0
6066,c0b599e7-1326-48f8-a34c-535b6e5cd82b,exposed,2020-07-06,10,TA-1020,6,Chrome Mobile WebView,0,0
6070,c0cd6b96-dfd3-4ccc-bbeb-435330a05dc2,exposed,2020-07-03,12,OnePlus ONEPLUS A6013,6,Chrome Mobile WebView,1,0
6071,c0cedd53-46b1-4540-ab75-399f7aca091a,exposed,2020-07-06,7,Samsung SM-G970F,6,Chrome Mobile WebView,0,0
6073,c0d0ea3c-85d1-4854-970d-095b0ccba4c5,exposed,2020-07-03,12,Generic Smartphone,6,Chrome Mobile WebView,0,0
6077,c0fad09f-ccdd-45b0-a658-6e9f43739e80,exposed,2020-07-03,10,Samsung SM-G970F,6,Chrome Mobile WebView,1,0
6080,c117e04a-cedf-4d3f-b1cf-e8091010b4cd,exposed,2020-07-09,22,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
6081,c126c222-c560-4f4c-b69b-635f45d606c0,exposed,2020-07-04,22,Samsung SM-G965F,6,Chrome Mobile WebView,0,0
6082,c130349e-efe1-4346-9f9c-da5aac945d51,exposed,2020-07-08,16,Generic Smartphone,6,Chrome Mobile WebView,0,0
6090,c1748523-8899-4b14-b2d1-a8bd7714a157,exposed,2020-07-10,16,Samsung SM-J320FN,6,Chrome Mobile WebView,0,0
6093,c178af51-515b-403a-ac28-afa6ef929b4a,exposed,2020-07-03,8,Samsung SM-G770F,6,Chrome Mobile WebView,1,0
6098,c19202f5-e605-477b-b3c0-1779368abe46,exposed,2020-07-09,19,Samsung SM-G935F,6,Chrome Mobile WebView,0,0
6101,c1a63b1f-59d8-435e-9b7e-1b7e18c37f17,exposed,2020-07-08,15,Generic Smartphone,6,Chrome Mobile WebView,0,0
6102,c1ab7320-e3fe-44c6-80f5-73d42a4d53f2,exposed,2020-07-10,13,Samsung SM-J330FN,6,Chrome Mobile WebView,0,0
6104,c1baaaae-db45-4d63-91b3-a3352c410291,exposed,2020-07-10,4,OnePlus ONEPLUS A5000,6,Chrome Mobile WebView,0,0
6108,c1d76d5b-2356-406e-bd15-2b7753fb58a7,exposed,2020-07-06,10,Samsung SM-J600FN,6,Chrome Mobile WebView,0,0
6111,c1e4a4df-952d-44ed-a0eb-32fc478ad951,control,2020-07-03,15,Samsung SM-A505FN,6,Chrome Mobile WebView,0,0
6120,c23c60d8-da9b-4360-888f-9f6cc1df72e2,exposed,2020-07-10,14,Samsung SM-A202F,6,Chrome Mobile WebView,0,0
6130,c297c2c7-035c-41c6-856f-0475fb9161bc,exposed,2020-07-08,18,I3312,6,Chrome Mobile WebView,0,0
6134,c2b35f9f-6b94-415d-8db3-2772fd1afe04,exposed,2020-07-08,6,Generic Smartphone,6,Chrome Mobile WebView,0,0
6136,c2d2948f-b98c-470f-b162-3dc662490a69,exposed,2020-07-06,1,Samsung SM-J530F,6,Chrome Mobile WebView,0,0
6139,c2fa4b20-ef74-4ed6-8e6f-0c6fa879331e,exposed,2020-07-09,3,CLT-L09,6,Chrome Mobile WebView,0,0
6152,c37193cf-cdae-48dd-abc8-9cb087c22f0d,control,2020-07-10,8,Nokia$2$3,6,Chrome Mobile WebView,0,0
6164,c3bbe381-974c-4277-9b31-743270e5fa93,exposed,2020-07-09,8,Samsung SM-A202F,6,Chrome Mobile WebView,0,0
6172,c4045ec1-2124-451b-be23-698ffe6c030f,exposed,2020-07-03,14,Samsung SM-G955U,6,Chrome Mobile WebView,0,0
6173,c40b9793-4609-4622-9788-b3f62211c566,exposed,2020-07-08,18,F3311,6,Chrome Mobile WebView,0,0
6174,c40c0ce7-210a-4d36-b25a-0908bdde91f2,exposed,2020-07-06,5,VOG-L29,6,Chrome Mobile WebView,0,0
6175,c4140997-75f5-47c0-bd46-a2a685ea32d3,exposed,2020-07-04,4,Generic Smartphone,6,Chrome Mobile WebView,0,0
6184,c466f1cf-663e-485b-b260-18825cfa2dc0,exposed,2020-07-08,15,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
6186,c479f738-e733-4ba6-abf7-961d0112febf,exposed,2020-07-09,9,Generic Smartphone,6,Chrome Mobile WebView,1,0
6194,c4bc4c16-44af-440b-9371-7ee7e1107314,exposed,2020-07-04,11,Samsung SM-A600FN,6,Chrome Mobile WebView,0,0
6196,c4c44046-d0f7-499c-bfcc-953e02e0c3bc,exposed,2020-07-09,14,Generic Smartphone,6,Chrome Mobile WebView,0,0
6229,c5f45c2a-5249-4c8d-8da3-a43efc018497,exposed,2020-07-08,21,YAL-L21,6,Chrome Mobile WebView,0,0
6247,c6a866c7-d4b0-44c2-b151-0bfdd9c74f26,exposed,2020-07-08,19,Samsung SM-A600FN,6,Chrome Mobile WebView,0,0
6250,c6c8b746-4586-4144-bc2e-304bdb484b95,exposed,2020-07-07,13,Generic Smartphone,6,Chrome Mobile WebView,1,0
6251,c6ca0f4f-043f-4da3-bb04-c51c36597aa8,exposed,2020-07-08,19,BKL-L09,6,Chrome Mobile WebView,0,0
6255,c6e746b1-40cf-4663-a022-5b6768f36b84,control,2020-07-09,21,I3312,6,Chrome Mobile WebView,0,0
6256,c6f04b15-b431-4273-8795-35179aab6f5d,exposed,2020-07-10,13,Samsung SM-J330FN,6,Chrome Mobile WebView,0,0
6260,c6f99e25-cd7b-480d-a9f5-4f4eddb7b2e9,exposed,2020-07-07,5,TA-1020,6,Chrome Mobile WebView,0,0
6277,c7bba6ab-8e65-4d5a-8ea4-95e8171b90c6,exposed,2020-07-04,22,Generic Smartphone,6,Chrome Mobile WebView,0,0
6283,c7ce41f4-db89-4998-93ff-9f6e5e67c5b4,exposed,2020-07-04,8,Generic Smartphone,6,Chrome Mobile WebView,0,0
6284,c7d45d8d-29a7-45e6-bc00-7436478fbad7,exposed,2020-07-03,14,Pixel 3a,6,Chrome Mobile WebView,0,0
6285,c7d54e98-7dbc-4196-a19d-466dbe2a7019,exposed,2020-07-03,5,Samsung SM-G973F,6,Chrome Mobile WebView,0,0
6287,c7d9af3b-6471-4ccd-acad-fa276d2821a5,exposed,2020-07-05,0,EML-L09,6,Chrome Mobile WebView,0,0
6299,c83cef87-f9da-48f7-9495-f710b96aa449,exposed,2020-07-08,20,OnePlus ONEPLUS A5010,6,Chrome Mobile WebView,0,0
6305,c85cadf7-542b-4cce-a8b7-feac3a5695fa,exposed,2020-07-10,12,Samsung SM-J610FN,6,Chrome Mobile WebView,0,0
6306,c865709d-3a98-48f9-89bb-90e12dfa69e9,exposed,2020-07-04,0,Generic Smartphone,6,Chrome Mobile WebView,0,0
6308,c878f833-f718-485b-a808-a7beedcc9b35,control,2020-07-06,7,Samsung SM-J330FN,6,Chrome Mobile WebView,0,0
6315,c8a54d73-42ff-4d97-81fd-aabe6d65194a,exposed,2020-07-05,2,Samsung SM-G975F,6,Chrome Mobile WebView,0,0
6324,c9156307-22e4-43b3-b4be-5326510fe367,exposed,2020-07-03,10,Generic Smartphone,6,Chrome Mobile WebView,0,0
6326,c91adfbe-b5bb-45c3-876d-acf39302465a,exposed,2020-07-04,9,C6903,6,Chrome Mobile WebView,0,0
6341,c965f7eb-fde7-4da3-8b14-a9f0b01bc935,control,2020-07-04,10,Samsung SM-G935F,6,Chrome Mobile WebView,0,0
6343,c96eedeb-d233-413e-8384-00cbf109fac9,exposed,2020-07-03,4,Samsung SM-N960F,6,Chrome Mobile WebView,0,0
6346,c97bc903-b19a-4580-93df-7fea1e97dae5,control,2020-07-07,6,Samsung SM-A105FN,6,Chrome Mobile WebView,0,0
6352,c9a53774-d6e9-4d07-ace5-5e1fd8ac45c2,exposed,2020-07-03,7,MAR-LX1A,6,Chrome Mobile WebView,0,0
6353,c9b64665-34cb-434e-b49b-8104ff3e067f,exposed,2020-07-03,6,Pixel 3,6,Chrome Mobile WebView,0,0
6358,c9d10f42-a09e-4c81-8e52-beb14b765dd6,control,2020-07-07,19,Samsung SM-G977B,6,Chrome Mobile WebView,0,0
6359,c9e9d81e-4801-48b6-aaa8-67d11e8a56c2,control,2020-07-03,15,SNE-LX1,6,Chrome Mobile WebView,0,0
6362,ca0bd2df-bfc5-44e3-9e15-071edea1f2c7,exposed,2020-07-09,13,POT-LX1,6,Chrome Mobile WebView,0,0
6364,ca175f35-8c57-4289-a3c5-c86b1dd54082,exposed,2020-07-06,5,Nokia$2$3,6,Chrome Mobile WebView,0,0
6373,ca653b12-01cd-474f-a0ad-aa00d7cbdf60,exposed,2020-07-04,20,Samsung SM-G361F,6,Chrome Mobile WebView,0,0
6375,ca7c158f-7eff-41f1-bf6c-3759307ab62f,control,2020-07-03,15,Nokia$2$3,6,Chrome Mobile WebView,0,0
6378,ca887d3f-89e5-49c6-a50c-68f8f2e361c8,exposed,2020-07-03,8,Samsung SM-G900F,6,Chrome Mobile WebView,0,0
6380,ca92d4f9-720e-4bbe-b932-cef0c37dc330,control,2020-07-10,17,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
6385,cac88933-0f45-4aaa-8b4e-a9a95ccd440e,exposed,2020-07-10,5,Pixel 3a,6,Chrome Mobile WebView,0,0
6409,cb53b82a-aa6c-47fd-a9e7-0d70449a034e,exposed,2020-07-06,9,Samsung SM-J510GN,6,Chrome Mobile WebView,0,0
6416,cb900a89-a572-43e0-a342-2555ea0a58af,exposed,2020-07-07,9,Generic Smartphone,6,Chrome Mobile WebView,1,0
6418,cba4999f-c1ab-43e2-b1ee-4e7bb9ff5251,exposed,2020-07-09,21,Samsung SM-G960F,6,Chrome Mobile WebView,1,0
6420,cba65315-4a57-4ab5-b364-042dd8ac8b36,exposed,2020-07-09,9,Samsung SM-G955F,6,Chrome Mobile WebView,0,0
6431,cc079e1e-1a13-4569-adbc-7747ab65a712,exposed,2020-07-08,16,Samsung SM-G965F,6,Chrome Mobile WebView,1,0
6435,cc2682b8-9a97-43b0-9689-9bd839302d76,control,2020-07-10,6,XT1032,6,Chrome Mobile WebView,0,0
6440,cc6ccd23-51af-440b-84e3-ab1551b9cb40,exposed,2020-07-04,3,Samsung SM-G973F,6,Chrome Mobile WebView,0,0
6442,cc8dec9a-281a-4828-8abf-38245f2220ee,exposed,2020-07-04,5,OnePlus ONE A2003,6,Chrome Mobile WebView,0,0
6443,cc906aa4-643c-4c0a-970c-ce9c3c2617cf,control,2020-07-03,15,Samsung SM-G361F,6,Chrome Mobile WebView,0,0
6452,ccb558de-7e21-49f9-bf95-658f28cbc5aa,exposed,2020-07-07,0,Generic Smartphone,6,Chrome Mobile WebView,0,0
6454,ccbf41c0-4f67-4ca6-95cc-224490df0d5f,exposed,2020-07-09,1,XiaoMi Redmi Note 7,6,Chrome Mobile WebView,0,0
6489,cdd8a054-2538-4842-8eb8-e931c2cf7f1f,exposed,2020-07-04,11,Generic Smartphone,6,Chrome Mobile WebView,0,0
6495,ce04c172-0c98-44af-ab2d-8ee74762eb18,control,2020-07-06,8,Generic Smartphone,6,Chrome Mobile WebView,0,0
6501,ce1cba95-8929-4cea-a456-9d42f500884d,exposed,2020-07-05,2,VTR-L09,6,Chrome Mobile WebView,0,0
6503,ce26fdfc-e765-484e-8609-29f392bf20ee,control,2020-07-04,10,Samsung SM-G925F,6,Chrome Mobile WebView,0,0
6508,ce40ef0c-07da-4d5b-8f16-2d84425b7da5,exposed,2020-07-08,10,Samsung SM-A300FU,6,Chrome Mobile WebView,0,0
6513,ce573e55-77a2-4871-9128-5d304cf202c7,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile WebView,0,0
6534,cf019ad1-49ba-4a3f-b579-6718d3d27b7a,exposed,2020-07-09,11,OnePlus ONEPLUS A6013,6,Chrome Mobile WebView,0,0
6538,cf2800be-9a05-49d7-b7db-03902f788cba,exposed,2020-07-06,8,Generic Smartphone,6,Chrome Mobile WebView,0,0
6561,d0007539-25a7-45c7-8450-4108f93317be,control,2020-07-07,7,Samsung SM-A530F,6,Chrome Mobile WebView,0,0
6564,d013e613-01cb-48c2-8fca-493c0c521d34,exposed,2020-07-06,4,Samsung SM-N976B,6,Chrome Mobile WebView,0,0
6574,d05e3d66-a179-4c32-80b2-b6f7526acde4,control,2020-07-07,7,Samsung SM-G975F,6,Chrome Mobile WebView,0,0
6581,d09465d7-8210-4c26-a80d-2471455d3412,exposed,2020-07-04,2,Samsung SM-G900F,6,Chrome Mobile WebView,0,0
6582,d095ab0b-397c-41d7-8392-c26fa86b5b31,exposed,2020-07-08,16,Samsung SM-G970F,6,Chrome Mobile WebView,0,0
6591,d0f0358c-3fac-4c5e-91d7-8685354423cb,exposed,2020-07-04,20,Generic Smartphone,6,Chrome Mobile WebView,1,0
6592,d0f04f42-a2a2-455d-a977-42ac838a1f0a,exposed,2020-07-03,13,Generic Smartphone,6,Chrome Mobile WebView,0,0
6603,d12fb65d-0467-43d3-be0d-3e37a6cbf156,exposed,2020-07-05,16,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
6606,d1367d0a-b324-4f55-9384-67dba0714e92,exposed,2020-07-05,5,MRD-LX1,6,Chrome Mobile WebView,0,0
6608,d144508f-50f8-45e6-b646-e32e6fc8ce03,exposed,2020-07-09,7,Samsung SM-A750FN,6,Chrome Mobile WebView,0,0
6609,d158214a-703c-4072-abe9-2c9d6f9d03ee,exposed,2020-07-06,7,Pixel 3,6,Chrome Mobile WebView,0,0
6616,d17684b3-8264-410a-90f5-857748a8c93f,exposed,2020-07-09,6,EML-L09,6,Chrome Mobile WebView,0,0
6619,d1921868-be02-409b-a92d-7c60cdf2f989,exposed,2020-07-08,20,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
6627,d1f8dbb1-a33c-4287-b444-dc5e1498ec15,exposed,2020-07-04,16,Generic Smartphone,6,Chrome Mobile WebView,0,0
6631,d2287c0e-ad9a-4ddc-ad42-cafaceddfb6f,exposed,2020-07-08,15,Generic Smartphone,6,Chrome Mobile WebView,0,0
6655,d315e617-2ec9-425e-b620-5893d1e73483,exposed,2020-07-09,15,Samsung SM-J330FN,6,Chrome Mobile WebView,0,0
6660,d344b35c-31fc-4242-96f9-1b42ff85663f,exposed,2020-07-10,2,Samsung SM-G390F,6,Chrome Mobile WebView,0,0
6664,d37ab23c-7f1d-4e93-9e2a-ff519efef3c0,control,2020-07-08,14,Nokia$2$3,6,Chrome Mobile WebView,0,0
6665,d3833288-058d-4b07-8ae3-b553c87f4356,exposed,2020-07-10,14,Samsung SM-G970F,6,Chrome Mobile WebView,0,0
6676,d3e031e9-4048-4933-90c8-ea87e3c6f019,control,2020-07-03,15,Samsung SM-A700F,6,Chrome Mobile WebView,0,0
6679,d3fab0dc-cf81-442a-8ae3-32adbb54c9af,control,2020-07-04,10,Samsung SM-A920F,6,Chrome Mobile WebView,0,0
6680,d403b073-2a17-4cb2-8019-b7d2e77252e9,control,2020-07-04,18,Samsung SM-N960F,6,Chrome Mobile WebView,0,0
6689,d43a7376-fca9-4520-a2a4-5c59d5338c6b,exposed,2020-07-03,14,Samsung SM-A105FN,6,Chrome Mobile WebView,0,0
6693,d443d778-4a8b-434c-b573-fae86da178b1,exposed,2020-07-10,9,Samsung SM-G935F,6,Chrome Mobile WebView,0,0
6697,d45566a5-cc8a-45e8-8fe6-71ed4efd7711,control,2020-07-03,15,Samsung SM-G920F,6,Chrome Mobile WebView,0,0
6707,d4b5eb00-26ea-4a69-a551-2c25ad488304,exposed,2020-07-05,19,Generic Smartphone,6,Chrome Mobile WebView,0,0
6711,d4cc37bf-1057-4ef7-b326-d3f921038648,exposed,2020-07-03,0,Generic Smartphone,6,Chrome Mobile WebView,1,0
6712,d4ce1ae0-63a1-4c2f-be25-bf7e4ac1bdd8,control,2020-07-03,15,Samsung SM-A500FU,6,Chrome Mobile WebView,0,0
6717,d4ed764d-c7a2-487e-8fa0-3eb1c6fbf81e,exposed,2020-07-09,15,Generic Smartphone,6,Chrome Mobile WebView,0,0
6724,d52dc9b7-6e0d-424a-adb2-98b0890a85cb,exposed,2020-07-08,14,Samsung SM-G955F,6,Chrome Mobile WebView,0,0
6729,d59730b8-ce1d-4a00-9432-006f2813ae70,exposed,2020-07-08,19,Generic Smartphone,6,Chrome Mobile WebView,0,0
6738,d5e2627a-b9a6-4e2e-86fa-e10b784a77b9,control,2020-07-08,16,ANE-LX1,6,Chrome Mobile WebView,0,0
6742,d5f72b7b-9cfb-4469-8edc-bbffc86e2883,exposed,2020-07-03,11,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
6744,d6007067-c3cd-4ff0-9682-d0cbcf854f94,exposed,2020-07-10,7,Generic Smartphone,6,Chrome Mobile WebView,0,0
6749,d6312ee2-ee20-4ee7-9641-0d10a2435acb,exposed,2020-07-08,20,Samsung SM-A505FN,6,Chrome Mobile WebView,1,0
6751,d63b10c5-1c0e-4ed8-ab2b-2e8630b0e2d2,exposed,2020-07-10,11,LG-$2,6,Chrome Mobile WebView,0,0
6753,d6478d07-4f91-4c5d-8761-80e75fb8dfe3,control,2020-07-03,15,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
6754,d6505b6f-e985-4dc6-85b2-32ab42b99519,control,2020-07-05,7,Samsung SM-A505FN,6,Chrome Mobile WebView,0,0
6758,d663f4f8-e720-4445-8e5c-4b4e07b70989,control,2020-07-08,11,Samsung SM-J530F,6,Chrome Mobile WebView,0,0
6760,d6779b61-e68b-4c14-84ed-107a131e33e6,exposed,2020-07-07,21,Generic Smartphone,6,Chrome Mobile WebView,0,0
6770,d711ae21-5d00-4ade-843b-fd2de3145700,control,2020-07-04,3,Samsung SM-J510FN,6,Chrome Mobile WebView,0,0
6774,d729b4ce-9eab-4b9a-878c-a710aa704ce6,exposed,2020-07-10,14,Generic Smartphone,6,Chrome Mobile WebView,0,0
6784,d77835c0-8fd7-4539-8bd0-35f93983e8ff,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile WebView,0,0
6787,d797ac9f-af77-4b47-9ef3-8280db87d9a7,exposed,2020-07-09,15,OnePlus ONE E1003,6,Chrome Mobile WebView,0,0
6796,d7b57d3b-9670-43c5-9224-12ced0bcf584,exposed,2020-07-03,6,Samsung SM-G920F,6,Chrome Mobile WebView,0,0
6811,d855e8d9-e2ea-4f26-a757-198a0cd49cf4,exposed,2020-07-07,13,Generic Smartphone,6,Chrome Mobile WebView,0,0
6829,d8e97ac6-256d-484e-b47a-a2fce6a87f35,control,2020-07-10,7,TA-1024,6,Chrome Mobile WebView,0,0
6831,d8ec6825-8bd5-4623-8cd8-0c12daf39278,exposed,2020-07-03,5,Samsung SM-G975F,6,Chrome Mobile WebView,0,0
6836,d916efd9-631e-40aa-b2ec-e6fbeb2fcb7a,exposed,2020-07-06,4,Samsung SM-G920F,6,Chrome Mobile WebView,1,0
6840,d936bf0f-4941-4581-9335-442e329deef8,exposed,2020-07-09,0,Samsung SM-A405FN,6,Chrome Mobile WebView,0,0
6844,d94c0a1e-9db0-4fd7-993f-876e616a7ba2,control,2020-07-08,7,Samsung SM-G930F,6,Chrome Mobile WebView,0,0
6851,d97c5289-6836-426d-a402-6aac1fec97a9,exposed,2020-07-03,13,OnePlus ONEPLUS A3000,6,Chrome Mobile WebView,1,0
6856,d99adec3-72f9-4851-98f7-c0aa3e0bcb1e,exposed,2020-07-08,20,Generic Smartphone,6,Chrome Mobile WebView,0,0
6858,d9ba5ab1-2aea-4071-8e1e-10e25e8f5704,exposed,2020-07-06,10,POT-LX1,6,Chrome Mobile WebView,0,0
6861,d9d3c4f6-a29b-4961-9fb5-6b5f43c627ad,exposed,2020-07-10,12,LG-$2,6,Chrome Mobile WebView,0,0
6863,d9ed55eb-70bd-4945-b19f-0b4d05169f7a,exposed,2020-07-04,7,FIG-LX1,6,Chrome Mobile WebView,1,0
6864,d9fe26af-8794-4327-981e-207960fcd743,exposed,2020-07-04,3,Samsung SM-N950F,6,Chrome Mobile WebView,0,0
6869,da384b75-e264-4ba9-8172-cc796c1aa456,control,2020-07-03,15,Nokia$2$3,6,Chrome Mobile WebView,0,0
6872,da488b3c-653e-461e-8a25-2efd5b7c693c,exposed,2020-07-08,19,Samsung SM-G970F,6,Chrome Mobile WebView,0,0
